U10J	[X]Other fall on same level	1
U10J0	[X]Other fall on same level, occurrence at home	3
U10J3	[X]Other fall on same level, occurrence at sports and athletics area	1
U10J5	[X]Other fall on same level, occurrence at trade and service area	1
U10z	[X]Unspecified fall	47
U10z0	[X]Unspecified fall, occurrence at home	13
U10z1	[X]Unspecified fall, occurrence in residential institution	1
U10z2	[X]Unspecified fall, occurrence at school, other institution and public administrative area	1
U10z4	[X]Unspecified fall, occurrence on street and highway	1
U10zy	[X]Unspecified fall, occurrence at other specified place	1
U10zz	[X]Unspecified fall, occurrence at unspecified place	1
U1B3	[X]Lack of food	6
U1B30	[X]Lack of food, occurrence at home	1
U60	[X]Drugs, medicaments and biological substances causing adverse effects in therapeutic use	169
U600	[X]Systemic antibiotics causing adverse effects in therapeutic use	20
U6000	[X]Penicillins causing adverse effects in therapeutic use	518
U6001	[X]Cephalosporins and other beta-lactam antibiotics causing adverse effects in therapeutic use	40
U6002	[X]Chloramphenicol group causing adverse effects in therapeutic use	11
U6003	[X]Macrolides causing adverse effects in therapeutic use	86
U6004	[X]Tetracyclines causing adverse effects in therapeutic use	20
U6005	[X]Aminoglycosides causing adverse effects in therapeutic use	6
U6006	[X]Rifamycins causing adverse effects in therapeutic use	1
U6007	[X]Systemically used antifungal antibiotics causing adverse effects in therapeutic use	1
U600y	[X]Other systemic antibiotics causing adverse effects in therapeutic use	27
U600z	[X]Unspecified systemic antibiotic causing adverse effects in therapeutic use	1
U6010	[X]Sulphonamides causing adverse effects in therapeutic use	5
U6011	[X]Antimycobacterial drugs causing adverse effects in therapeutic use	1
U6012	[X]Antimalarials and drugs acting on other blood protozoa causing adverse effects in therapeutic use	21
U6015	[X]Antiviral drugs causing adverse effects in therapeutic use	1
U6016	[X]Sulfasalazine adverse reaction	5
U6017	[X]Hydroxychloroquine adverse reaction	1
U601y	[X]Other specified systemic anti-infectives and antiparasitics causing adverse effects in therapeutic use	35
U6020	[X]Glucocorticoids and synthetic analogues causing adverse effects in therapeutic use	3
U6021	[X]Thyroid hormones and substitutes causing adverse effects in therapeutic use	1
U6022	[X]Antithyroid drugs causing adverse effects in therapeutic use	6
U6023	[X]Insulin and oral hypoglycaemic [antidiabetic] drugs causing adverse effects in therapeutic use	8
U6024	[X]Oral contraceptives causing adverse effects in therapeutic use	14
U6025	[X]Other oestrogens and progestogens causing adverse effects in therapeutic use	8
U6026	[X]Antigonadotrophins, antioestrogens, antiandrogens causing adverse effects in therapeutic use, not elswhere classified	1
U6027	[X]Androgens and anabolic congeners causing adverse effects in therapeutic use	3
U6030	[X]Antiallergic and antiemetic drugs causing adverse effects in therapeutic use	11
U6031	[X]Antineoplastic antimetabolites causing adverse effects in therapeutic use	10
U6032	[X]Antineoplastic natural products causing adverse effects in therapeutic use	4
U6033	[X]Other antineoplastic drugs causing adverse effects in therapeutic use	2
U6034	[X]Immunosuppressive agents causing adverse effects in therapeutic use	7
U6040	[X]Iron preparations and other anti-hypochromic-anaemia preparations causing adverse effects in therapeutic use	3
U6041	[X]Vitamin B12, folic acid and other anti-megaloblastic-anaemia preparations causing adverse effects in therapeutic use	4
U6042	[X]Anticoagulants causing adverse effects in therapeutic use	35
U6043	[X]Anticoagulant antagonists, vitamin K and other coagulants causing adverse effects in therapeutic use	3
U6044	[X]Antithrombotic drugs [platelet-aggregation inhibitors] causing adverse effects in therapeutic use	1
U6045	[X]Thrombolytic drugs causing adverse effects in therapeutic use	1
U6046	[X]Natural blood and blood products causing adverse effects in therapeutic use	3
U6048	[X]Clopidogrel causing adverse effects in therapeutic use	74
U605	[X]Analgesics, antipyretics and anti-inflammatory drugs causing adverse effects in therapeutic use	5
U6050	[X]Opioids and related analgesics causing adverse effects in therapeutic use	63
U6051	[X]Salicylates causing adverse effects in therapeutic use	262
U6052	[X]Propionic acid derivatives causing adverse effects in therapeutic use	83
U6053	[X]Other non-steroidal anti-inflammatory drugs [NSAID] causing adverse effects in therapeutic use	87
U6054	[X]Antirheumatics causing adverse effects in therapeutic use	4
U6055	[X]4-Aminophenol derivatives causing adverse effects in therapeutic use	18
U6056	[X]Other analgesics, antipyretics and anti-inflammatory drugs causing adverse effects in therapeutic use	3
U605z	[X]Unspecified analgesics, antipyretics and anti-inflammatory drugs causing adverse effects in therapeutic use	1
U6061	[X]Oxazolidinediones causing adverse effects in therapeutic use	1
U6062	[X]Hydantoin derivatives causing adverse effects in therapeutic use	2
U6063	[X]Deoxybarbiturates causing adverse effects in therapeutic use	8
U6064	[X]Iminostilbenes causing adverse effects in therapeutic use	5
U6065	[X]Valproic acid causing adverse effects in therapeutic use	3
U6066	[X]Other and unspecified antiepileptics causing adverse effects in therapeutic use	1
U6068	[X]Antispasticity drugs causing adverse effects in therapeutic use	3
U6069	[X]Adverse effect of pramipexole	1
U6070	[X]Barbiturates causing adverse effects in therapeutic use, not elsewhere classified	2
U6071	[X]Benzodiazepines causing adverse effects in therapeutic use	7
U607z	[X]Unspecified sedative, hypnotic and antianxiety drugs causing adverse effects in therapeutic use	1
U6082	[X]Other and unspecified general anaesthetics causing adverse effects in therapeutic use	1
U6083	[X]Local anaesthetics causing adverse effects in therapeutic use	9
U6084	[X]Unspecified anaesthetics causing adverse effects in therapeutic use	17
U6090	[X]Tricyclic and tetracyclic antidepressants causing adverse effects in therapeutic use	15
U6092	[X]Other and unspecified antidepressants causing adverse effects in therapeutic use	10
U6093	[X]Phenothiazine antipsychotics and neuroleptics causing adverse effects in therapeutic use	5
U6094	[X]Butyrophenone and thioxanthene neuroleptics causing adverse effects in therapeutic use	1
U6095	[X]Other antipsychotics and neuroleptics causing adverse effects in therapeutic use	2
U6096	[X]Psychodysleptics [hallucinogens] causing adverse effects in therapeutic use	4
U6097	[X]Psychostimulants with abuse potential causing adverse effects in therapeutic use	20
U6099	[X]Bupropion causing adverse effects in therapeutic use	8
U609A	[X]Fluoxetine adverse reaction	19
U609B	[X]Sertraline adverse reaction	1
U60A0	[X]Analeptics causing adverse effects in therapeutic use	1
U60B3	[X]Other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics causing adverse effects in therapeutic use, not elsewhere classified	1
U60B5	[X]Predominantly beta-adrenoreceptor agonists causing adverse effects in therapeutic use, not elsewhere classified	5
U60B6	[X]Alpha-adrenoreceptor antagonists causing adverse effects in therapeutic use, not elsewhere classified	7
U60B7	[X]Beta-adrenoreceptor antagonists causing adverse effects in therapeutic use, not elsewhere classified	283
U60B9	[X]Adverse reaction to bisoprolol	7
U60C0	[X]Cardiac-stimulant glycosides and drugs of similar action causing adverse effects in therapeutic use	5
U60C1	[X]Calcium-channel blockers causing adverse effects in therapeutic use	562
U60C2	[X]Other anti-dysrhythmic drugs causing adverse effects in therapeutic use, not elsewhere classified	1
U60C3	[X]Coronary vasodilators causing adverse effects in therapeutic use, not elsewhere classified	24
U60C4	[X]Angiotensin-converting-enzyme inhibitors causing adverse effects in therapeutic use	1930
U60C5	[X]Other antihypertensive drugs causing adverse effects in therapeutic use, not elsewhere classified	4
U60C6	[X]Antihyperlipidaemic and antiarteriosclerotic drugs causing adverse effects in therapeutic use	53
U60C8	[X]Antivaricose drugs, including sclerosing agents, causing adverse effects in therapeutic use	1
U60C9	[X]Lipid-lowering drug adverse reaction	7
U60CA	[X]Statin causing adverse effect in therapeutic use	903
U60CB	[X]Angiotensin II receptor antagonists causing adverse effects in therapeutic use	540
U60D	[X]Agents primarily affecting the gastrointestinal system causing adverse effects in therapeutic use	1
U60D0	[X]Histamine H2-receptor antagonists causing adverse effects in therapeutic use	1
U60D3	[X]Saline and osmotic laxatives causing adverse effects in therapeutic use	4
U60D6	[X]Antidiarrhoeal drugs causing adverse effects in therapeutic use	1
U60E	[X]Agents primarily affecting water-balance and mineral and uric acid metabolism causing adverse effects in therapeutic use	2
U60E0	[X]Mineralocorticoids causing adverse effects in therapeutic use	1
U60E3	[X]Benzothiadiazine derivatives causing adverse effects in therapeutic use	45
U60E4	[X]Loop [high-ceiling] diuretics causing adverse effects in therapeutic use	6
U60E5	[X]Other diuretics causing adverse effects in therapeutic use	4
U60E7	[X]Agents affecting calcification causing adverse effects in therapeutic use	3
U60E8	[X]Agents affecting uric acid metabolism causing adverse effects in therapeutic use	12
U60F1	[X]Skeletal muscle relaxants [neuromuscular blocking agents] causing adverse effects in therapeutic use	11
U60F2	[X]Other and unspecified agents primarily acting on muscles causing adverse effects in therapeutic use	2
U60F6	[X]Antiasthmatics causing adverse effects in therapeutic use, not elsewhere classified	9
U60G	[X]Topical agents primarily affecting skin and mucous membrane and ophthalmological, otorhinolaryngological and dental drugs causing adverse effects in therapeutic use	1
U60G0	[X]Local antifungal, anti-infective and anti-inflammatory drugs causing adverse effects in therapeutic use, not elsewhere classified	17
U60G1	[X]Antipruritics causing adverse effects in therapeutic use	1
U60G2	[X]Local astringents and local detergents causing adverse effects in therapeutic use	2
U60G4	[X]Keratolytics, keratoplastics and other hair treatment drugs and preparations causing adverse effects in therapeutic use	2
U60H	[X]Other and unspecified drugs and medicaments causing adverse effects in therapeutic use	3
U60H0	[X]Appetite depressants [anorectics] causing adverse effects in therapeutic use	1
U60H3	[X]Alcohol deterrents causing adverse effects in therapeutic use	2
U60H5	[X]X-ray contrast media causing adverse effects in therapeutic use	5
U60H7	[X]Vitamins causing adverse effects in therapeutic use, not elsewhere classified	1
U60H8	[X]Other drugs and medicaments causing adverse effects in therapeutic use	2
U60H9	[X]Unspecified drug or medicament causing adverse effects in therapeutic use	58
U60J	[X]Bacterial vaccines causing adverse effects in therapeutic use	2
U60J0	[X]BCG vaccine causing adverse effects in therapeutic use	46
U60J1	[X]Typhoid and paratyphoid vaccine causing adverse effects in therapeutic use	7
U60J2	[X]Cholera vaccine causing adverse effects in therapeutic use	1
U60J4	[X]Tetanus vaccine causing adverse effects in therapeutic use	49
U60J5	[X]Diphtheria vaccine causing adverse effects in therapeutic use	2
U60J7	[X]Mixed bacterial vaccines, except combinations with a pertussis component, causing adverse effects in therapeutic use	1
U60J8	[X]Pneumococcal vaccine causing adverse effects in therapeutic use	7
U60Jy	[X]Other and unspecified bacterial vaccines causing adverse effects in therapeutic use	2
U60K	[X]Other and unspecified vaccines and biological substances causing adverse effects in therapeutic use	7
U60K0	[X]Viral vaccines causing adverse effects in therapeutic use	6
U60K3	[X]Immunoglobulin causing adverse effects in therapeutic use	7
U60K4	[X]Influenza vaccine causing adverse effects in therapeutic use	45
U60Kz	[X]Unspecified vaccine or biological substance causing adverse effects in therapeutic use	178
UBTA2975	Ubretid  Tablets  5 mg	7
ULIN15920NEMIS	Ultratard  Injection  100 units/ml, 10 ml vial	7
UNNE27385EMIS	Uno Plast Ltd  Nelaton catheter (female)  18 ch	1
UNNE27390EMIS	Uno Plast Ltd  Nelaton catheter (male)  20 ch	1
UNS/8593EGTON	Univer  M/R capsules  120 mg	33
UNS/8594EGTON	Univer  M/R capsules  180 mg	4
UNS/8595EGTON	Univer  M/R capsules  240 mg	24
UPSU10811NEMIS	Uprima  Sublingual tablets  2 mg	41
UPSU10812NEMIS	Uprima  Sublingual tablets  3 mg	15
URBA8666BRID	Uriplan Night Dt813131  Bags	4
URBA8668BRID	Uriplan Night 1501 Mt  Bags	1
URBL8670BRID	Uro-Tainer Chlorhexidine  Bladder Wash-Out	23
URBL8716BRIDL	Uro-Tainer Suby G  Sachets	54
URCA14420NEMIS	Uro-Tainer Sodium Chloride  Catheter maintenance solution  0.9 %, 50 ml	14
URCA14421NEMIS	Uro-Tainer Sodium Chloride  Catheter maintenance solution  0.9 %, 100 ml	20
URCA14594NEMIS	Uro-Tainer Suby G  Catheter Maintenance Solution Citric Acid  3.23 %, 50 ml	8
URCA14595NEMIS	Uro-Tainer Suby G  Catheter Maintenance Solution Citric Acid  3.23 %, 100 ml	6
URCA14645NEMIS	Uro-Tainer M  Catheter patency solution  0.9 %, 50 ml	5
URCA14646NEMIS	Uro-Tainer M  Catheter patency solution  0.9 %, 100 ml	7
URCA17926NEMIS	Uro-Tainer Twin Solution R  Catheter Maintenance Solution Citric Acid  6 %, 2 x 30 ml	6
URCA17928NEMIS	Uro-Tainer Twin Suby G  Catheter Maintenance Solution Citric Acid  3.23 %, 2 x 30 ml	87
URCA18357NEMIS	Uriflex Sp  Catheter maintenance solution  NaCl, 0.9 %, 50 ml, GR027	6
URCA18358NEMIS	Uriflex Sp  Catheter maintenance solution  NaCl, 0.9 %, 100 ml, GR026	1
URCA18360NEMIS	Uriflex W  Catheter maintenance solution  Sterile Water, 100 ml, GR056	3
URCA23170EMIS	Uro-Tainer Solution R  Catheter patency solution	5
URCA23172EMIS	Uro-Tainer M  Catheter patency solution  0.9 %	5
URCA23174EMIS	Uro-Tainer Sodium Chloride  Catheter patency solution  0.9 %	29
URCA23178EMIS	Uriflex S  Catheter patency solution  NaCl, 0.9 %, 100 ml, GR066	3
URCA23185EMIS	Uriflex G  Catheter patency solution  Citric Acid, 3.23 %, 100 ml, GR076	12
URCA23189EMIS	Uriflex R  Catheter patency solution  Citric Acid, 6 %, 100 ml, GR086	2
URCA8672BRID	Uriplan Pre-Filled Dt1657  Catheter  size 18	1
URIN25351EMIS	Urofollitrophin  Injection  75 units/amp	2
URLE10200BRIDL	Uriplan  Leg bags  dt5l	2
URLE10796BRIDL	Uriplan  Leg bags  350 ml, D3S	8
URLE10798BRIDL	Uriplan  Leg bags  350 ml, D3L	8
URLE10800BRIDL	Uriplan  Leg bags  500 ml, D5S	59
URLE10802BRIDL	Uriplan  Leg bags  500 ml, D5M	83
URLE10804BRIDL	Uriplan  Leg bags  500 ml, D5L	95
URNI10806BRIDL	Uriplan  Night drainage bags  D81-3131	299
URSA8856BRIDL	Urisal Granules  Sachets  4.4 gr/sachet	1
URTA22561EMIS	Urispas  Tablets  200 mg	45
URTA2991	Urispas  Tablets  100 mg	24
UTTA10364BRIDL	Utinor  Tablets  400 mg	6
Ua00J	Unknown code.	2
Ua02O	Unknown code.	23
Ua02V	Unknown code.	1
Ua02W	Unknown code.	3
Ua02b	Unknown code.	101
Ua02c	Unknown code.	3
Ua02e	Unknown code.	11
Ua02f	Unknown code.	6
Ua02h	Unknown code.	1
Ua02p	Unknown code.	2
Ua02z	Unknown code.	1
Ua036	Unknown code.	1
Ua03I	Unknown code.	340
Ua03N	Unknown code.	2
Ua0HJ	Unknown code.	664
Ua0Yl	Unknown code.	1
Ua0Yp	Unknown code.	106
Ua0Yt	Unknown code.	1
Ua0Yz	Unknown code.	1
Ua0Z4	Unknown code.	2
Ua0Z7	Unknown code.	1
Ua0Z8	Unknown code.	5
Ua0ZA	Unknown code.	1
Ua0ZB	Unknown code.	3
Ua0ZI	Unknown code.	8
Ua0ZJ	Unknown code.	11
Ua0ZV	Unknown code.	1
Ua0Zb	Unknown code.	4
Ua0Zd	Unknown code.	12
Ua0a1	Unknown code.	2
Ua0aD	Unknown code.	6
Ua0aN	Unknown code.	1
Ua0as	Unknown code.	2
Ua0bD	Unknown code.	16
Ua0bE	Unknown code.	3
Ua0bS	Unknown code.	30
Ua0bv	Unknown code.	1
Ua165	Unknown code.	244
Ua196	Unknown code.	1
Ua197	Unknown code.	7
Ua1AN	Unknown code.	5
Ua1BS	Unknown code.	3
Ua1Bi	Unknown code.	1
Ua1CE	Unknown code.	1
Ua1CH	Unknown code.	13
Ua1CJ	Unknown code.	1
Ua1Ee	Unknown code.	2
Ua1F9	Unknown code.	2
Ua1HM	Unknown code.	1
Ua1Nt	Unknown code.	16
Ua1Ny	Unknown code.	1
Ua1Nz	Unknown code.	13358
Ua1O0	Unknown code.	142
Ua1O3	Unknown code.	3
Ua1aM	Unknown code.	6
Ua1iv	Unknown code.	27
Ua1qS	Unknown code.	348
Ua1wH	Unknown code.	2
Ua2Dnn	Unknown code.	1
Ub01h	Unknown code.	2
Ub01y	Unknown code.	6
Ub01z	Unknown code.	2
Ub021	Unknown code.	1
Ub023	Unknown code.	2
Ub02Z	Unknown code.	1
Ub02g	Unknown code.	5
Ub02v	Unknown code.	32
Ub03C	Unknown code.	1
Ub03N	Unknown code.	1
Ub03w	Unknown code.	4
Ub044	Unknown code.	1
Ub046	Unknown code.	1
Ub04A	Unknown code.	13
Ub04Z	Unknown code.	1
Ub04d	Unknown code.	107
Ub04e	Unknown code.	2010
Ub04l	Unknown code.	1
Ub04nn	Unknown code.	62
Ub09i	Unknown code.	13
Ub09j	Unknown code.	1
Ub09l	Unknown code.	1
Ub0AN	Unknown code.	1
Ub0B9	Unknown code.	1
Ub0Bk	Unknown code.	1
Ub0mm	Unknown code.	1
Ub0qk	Unknown code.	3
Ub0qp	Unknown code.	29
Ub0qs	Unknown code.	30
Ub1Tv	Unknown code.	21
Ub1UL	Unknown code.	1
Ub1jU	Unknown code.	1
Ub1ju	Unknown code.	545
Ub1md	Unknown code.	25
Ub1ob	Unknown code.	1
Ub1qH	Unknown code.	1
Ub1tI	Unknown code.	11068
Ub1tJ	Unknown code.	221
Ub1tK	Unknown code.	12
Ub1tR	Unknown code.	24
Ub1tS	Unknown code.	16
Ub1tT	Unknown code.	21
Ub1tU	Unknown code.	5
Ub1tt	Unknown code.	1
Ub1tu	Unknown code.	1
Ub1tv	Unknown code.	455
Ub1u4	Unknown code.	3
Ub1uB	Unknown code.	1
Ub1vY	Unknown code.	3
Ub1vb	Unknown code.	1
Ub1vc	Unknown code.	3
Ub1vd	Unknown code.	4
V	Unknown code.	7
VACA29705EMIS	Valsartan  Capsules  160 mg	1080
VACA29706EMIS	Valsartan  Capsules  40 mg	818
VACA29707EMIS	Valsartan  Capsules  80 mg	1976
VACA5492	Vancomycin Hydrochloride  Capsules  125 mg	22
VACA7106	Vancomycin Hydrochloride  Capsules  250 mg	1
VACR18471NEMIS	Vaniqa  Cream  11.5 %	206
VAE/9988HILLI	Valenac  Tablets  50 mg	1
VATA12913NEMIS	Valganciclovir  Tablets  450 mg	2
VATA15020NEMIS	Vardenafil  Tablets  5 mg	70
VATA15022NEMIS	Vardenafil  Tablets  10 mg	561
VATA15023NEMIS	Vardenafil  Tablets  20 mg	617
VATA15390NEMIS	Valdecoxib  Tablet  10 mg	87
VATA15392NEMIS	Valdecoxib  Tablet  20 mg	67
VATA15393NEMIS	Valdecoxib  Tablet  40 mg	22
VATA18545NEMIS	Valsartan And Hydrochlorothiazide  Tablets  160 mg + 12.5 mg	173
VATA18546NEMIS	Valsartan And Hydrochlorothiazide  Tablets  160 mg + 25 mg	62
VATA18921NEMIS	Valsartan And Hydrochlorothiazide  Tablets  80 mg + 12.5 mg	106
VATA19082NEMIS	Valsartan  Tablets  40 mg	46
VATA21964EMIS	Vascace  Tablets  5 mg	42
VATA22747NEMIS	Valaciclovir  Tablets  250 mg	3
VATA23541NEMIS	Varenicline  Tablets  500 micrograms	341
VATA23543NEMIS	Varenicline  Tablets  1 mg	3324
VATA23716NEMIS	Varenicline  Tablets  1 mg + 500 micrograms (Starter Pack)	2780
VATA26445EMIS	Valtrex  Tablets  500 mg	8
VATA26447EMIS	Valaciclovir  Tablets  500 mg	165
VATA28964NEMIS	Valsartan  Tablets  320 mg	24
VATA3007	Valium  Tablets  2 mg	9
VATA3009	Valium  Tablets  5 mg	3
VATA36507NEMIS	Unknown code.	3
VATA9150EMIS	Vascace  Tablets  1 mg	1
VATA9151EMIS	Vascace  Tablets  2.5 mg	2
VECA3021	Velosef  Capsules  250 mg	3
VECA3022	Velosef  Capsules  500 mg	8
VEIN15916NEMIS	Velosulin  Injection  100 units/ml, 10 ml vial	1
VEIN3027	Ventolin  Injection  50 micrograms/ml	1
VEIN3028	Ventolin  Injection  500 micrograms/ml, 1 ml ampoule	6
VEIN34030EMIS	Venofer  Injection  20 mg/ml, 5 ml amp	1
VEIN4493	Pork Velosulin  Injection  100 units/ml	5
VEM/15052NEMIS	Vera-Til Sr  M/R tablets  120 mg	2
VEM/21988EMIS	Verapamil Hydrochloride  M/R tablets  120 mg	284
VEM/24136EMIS	Verapamil Hydrochloride  M/R tablets  240 mg	312
VEM/31438EMIS	Venlafaxine Hydrochloride  M/R capsules  150 mg	1441
VEM/31439EMIS	Venlafaxine Hydrochloride  M/R capsules  75 mg	3418
VEM/33582NEMIS	Unknown code.	285
VEM/33583NEMIS	Unknown code.	229
VEM/34935NEMIS	Unknown code.	39
VEM/34936NEMIS	Unknown code.	42
VEM/35155EMIS	Vertab Sr 240  M/R tablets  240 mg	45
VEM/36232NEMIS	Unknown code.	47
VEM/36236NEMIS	Unknown code.	4
VEM/816NEMIS	Verapress MR  M/R tablets  240 mg	1
VEOR24587EMIS	Verapamil Hydrochloride  Oral solution  Sugar Free 40 mg/5 ml	3
VEOR29840NEMIS	Venlafaxine Hydrochloride  Oral suspension  37.5 mg/5 ml	5
VEOR35744NEMIS	Unknown code.	1
VES/8688EGTON	Verapamil Hydrochloride  M/R capsules  120 mg	238
VES/8689EGTON	Verapamil Hydrochloride  M/R capsules  180 mg	93
VES/8690EGTON	Verapamil Hydrochloride  M/R capsules  240 mg	91
VESR8691EGTON	Verapamil Hydrochloride  M/R capsules  240 mg	9
VESU3039	Vermox  Suspension  100 mg/5 ml	300
VESY3025	Velosef  Syrup  250 mg/5 ml	6
VETA18749NEMIS	Vesicare  Tablets  5 mg	227
VETA18750NEMIS	Vesicare  Tablets  10 mg	52
VETA26284EMIS	Venlafaxine Hydrochloride  Tablets  37.5 mg	2171
VETA26285EMIS	Venlafaxine Hydrochloride  Tablets  75 mg	518
VETA26915EMIS	Venlafaxine Hydrochloride  Tablets  50 mg	16
VETA3036	Ventolin  Tablets  2 mg	28
VETA3037	Ventolin  Tablets  4 mg	65
VETA3040	Vermox  Tablets  100 mg	292
VETA5495	Verapamil Hydrochloride  Tablets  120 mg	59
VETA5496	Verapamil Hydrochloride  Tablets  240 mg	14
VETA6807	Verapamil Hydrochloride  Tablets  160 mg	24
VETA6808	Verapamil Hydrochloride  Tablets  40 mg	314
VETA6809	Verapamil Hydrochloride  Tablets  80 mg	176
VICA32447EMIS	Vibramycin Acne Pack  Capsules  50 mg	9
VICA4503	Vibramycin  Capsules  100 mg	793
VICA4504	Vibramycin  Capsules  50 mg	89
VICA5350NEMIS	Vibrox  Capsules  100 mg	5
VICA8630BRID	Vitamin A + D  Capsules	165
VIIN25435EMIS	Virormone  Injection  100 mg/2 ml ampoule	1
VIIN29873EMIS	Viridal  Injection  10 micrograms/vial	2
VIIN29874EMIS	Viridal  Injection  5 micrograms/vial	1
VIIN32456EMIS	Viridal Duo  Injection (Continuation Pack)  10 micrograms/dose	5
VIIN32457EMIS	Viridal Duo  Injection (Continuation Pack)  20 micrograms/dose	5
VIIN35348EMIS	Viridal Duo  Injection (Continuation Pack)  40 micrograms/dose	7
VIIN4519	Virormone  Injection  50 mg/ml	1
VIM/31932EMIS	Viazem Xl  M/R capsules  120 mg	70
VIM/31933EMIS	Viazem Xl  M/R capsules  180 mg	68
VIM/31934EMIS	Viazem Xl  M/R capsules  240 mg	42
VIM/31935EMIS	Viazem Xl  M/R capsules  300 mg	21
VIM/31936EMIS	Viazem Xl  M/R capsules  360 mg	21
VIM/33584NEMIS	Unknown code.	17
VIM/33585NEMIS	Unknown code.	10
VIOR472NEMIS	Vioxx  Oral suspension  12.5mg/5ml	2
VIOR473NEMIS	Vioxx  Oral suspension  25mg/5ml	1
VITA11577NEMIS	Vioxxacute  Tablets  25 mg	37
VITA11578NEMIS	Vioxxacute  Tablets  50 mg	119
VITA27033NEMIS	Vildagliptin  Tablets  50 mg	51
VITA29376EMIS	Virovir  Tablets  800 mg	3
VITA3041	Vibramycin-D  Dispersible tablets  100 mg	37
VITA3051	Viskaldix  Tablets	3
VITA34201EMIS	Viagra  Tablets  100 mg	438
VITA34202EMIS	Viagra  Tablets  25 mg	211
VITA34203EMIS	Viagra  Tablets  50 mg	817
VITA474NEMIS	Vioxx  Tablets  12.5 mg	221
VITA475NEMIS	Vioxx  Tablets  25 mg	158
VITA5499	Viloxazine Hydrochloride  Tablets  50 mg	1
VITA9230PALFR	Unknown code.	2
VITR5647NEMIS	Virormone  Transdermal patches  5 mg/24 hrs	1
VODI9425BRIDL	Voltarol  Dispersible tablets  50 mg	144
VOEM10166BRIDL	Voltarol  Emulgel  1.16 %	568
VOIN9170BRIDL	Voltarol  Injection  25mg/ml, 3 ml ampoule	339
VOM/13540NEMIS	Volsaid Retard 75  M/R tablets  75 mg	896
VOM/13542NEMIS	Volsaid Retard 100  M/R tablets  100 mg	7
VOM/28767EMIS	Volsaid Sr 75  M/R tablets  75 mg	165
VOM/28769EMIS	Volsaid Sr 100  M/R tablets  100 mg	130
VOPA10812BRIDL	Voltarol  Paediatric suppositories  12.5 mg	3
VOS/18019EMIS	Voltarol Sr  M/R tablets  75 mg	1277
VOSU25791EMIS	Voltarol  Suppositories  25 mg	5
VOSU25792EMIS	Voltarol  Suppositories  50 mg	37
VOSU3063	Voltarol  Suppositories  100 mg	161
VOTA1027NEMIS	Voltarol Rapid  Tablets  25 mg	12
VOTA1028NEMIS	Voltarol Rapid  Tablets  50 mg	45
VOTA13778NEMIS	Voriconazole  Tablets  200 mg	4
VOTA3064	Voltarol  Tablets  25 mg	151
VOTA3065	Voltarol  Tablets  50 mg	1764
VOTA3066	Voltarol Retard  M/R tablets  100 mg	294
VOTA8338EGTON	Voltaren Retard  M/R tablets  100 mg	2
VOTA9037BRIDL	Volraman  Tablets  25 mg	5
VOTA9039BRIDL	Volraman  Tablets  50 mg	89
WAIN23192EMIS	Wallace  Inbeds night bag  ib2000c	3
WALE19369EMIS	Wallace  Leg bags, short tube  500 ml, 500 em ty	1
WALE19374EMIS	Wallace Tri-Form  Leg bags, long tube  500 ml, tf 500 l	4
WALE19375EMIS	Wallace Tri-Form  Leg bags, medium tube  500 ml, tf 500 m	1
WALE19376EMIS	Wallace Tri-Form  Leg bags, short tube  500 ml, tf 500	7
WASU11376NEMIS	Warfarin Sodium  Suspension  1 mg/ml	7
WASU11609NEMIS	Warfarin Sodium  Suspension  2 mg/ml	2
WATA3068	Warfarin Sodium  Tablets  1 mg	9758
WATA3069	Warfarin Sodium  Tablets  3 mg	7723
WATA3070	Warfarin Sodium  Tablets  5 mg	4353
WATA3071	Warfarin Wbp  Tablets	1
WATA637NEMIS	Warfarin Sodium  Tablets  500 micrograms	1812
WATA8904BRIDL	Warfarin Wbp  Tablets  1 mg	124
WATA8906BRIDL	Warfarin Wbp  Tablets  3 mg	100
WATA8908BRIDL	Warfarin Wbp  Tablets  5 mg	33
WATAEGTON7974	Warfarin (Evans)  Tablets  3 mg	25
WEPRS1S6	Unknown code.	8
WEPRS3R4	Unknown code.	2
WEPRSAM2	Unknown code.	10
WEPRSAN1	Unknown code.	51
WEPRSBA1	Unknown code.	69
WEPRSCA14	Unknown code.	5
WEPRSCE1	Unknown code.	189
WEPRSCH3	Unknown code.	6
WEPRSCH6	Unknown code.	478
WEPRSCO10	Unknown code.	57
WEPRSCO11	Unknown code.	22
WEPRSCO15	Unknown code.	36
WEPRSCO16	Unknown code.	21
WEPRSCO4	Unknown code.	92
WEPRSCO6	Unknown code.	229
WEPRSCO8	Unknown code.	2
WEPRSCO9	Unknown code.	36
WEPRSDI7	Unknown code.	3
WEPRSDI9	Unknown code.	33
WEPRSDR3	Unknown code.	1177
WEPRSDR4	Unknown code.	303
WEPRSEC3	Unknown code.	1
WEPRSEM1	Unknown code.	24
WEPRSEX7	Unknown code.	119
WEPRSFA2	Unknown code.	2760
WEPRSFE4	Unknown code.	159
WEPRSFH2	Unknown code.	55
WEPRSFI6	Unknown code.	47
WEPRSHE11	Unknown code.	118
WEPRSHE12	Unknown code.	19
WEPRSHE3	Unknown code.	889
WEPRSHE4	Unknown code.	125
WEPRSHI1	Unknown code.	30
WEPRSHI2	Unknown code.	77
WEPRSIN11	Unknown code.	13
